run_id,phase,sample_index,ingested_at,source_path,DRB.UEThpUl,DRB.UEThpDl,DRB.RlcSduDelayDl,RRU.PrbTotUl
ue-tp-20260804-174422,stress,58,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,73830.38,,158.99,99.0
ue-tp-20260804-174422,stress,59,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,77216.56,,154.88,99.0
ue-tp-20260804-174422,recovery,0,2026-08-04T20:44:22.670212+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_recovery.log,172316.9,,34.0,21.0
ue-tp-20260804-174422,recovery,1,2026-08-04T20:44:22.670212+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_recovery.log,3.72,,60.0,2.0
ue-tp-20260804-174422,recovery,2,2026-08-04T20:44:22.670212+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_recovery.log,3.72,,135.0,2.0
ue-tp-20260804-174422,recovery,3,2026-08-04T20:44:22.670212+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_recovery.log,3.72,,390.0,2.0
ue-tp-20260804-174422,recovery,4,2026-08-04T20:44:22.670212+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_recovery.log,3.72,,101.0,2.0
ue-tp-20260804-174422,recovery,5,2026-08-04T20:44:22.670212+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_recovery.log,3.72,,470.0,2.0
ue-tp-20260804-174422,recovery,6,2026-08-04T20:44:22.670212+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_recovery.log,3.72,,66.0,2.0
ue-tp-20260804-174422,recovery,7,2026-08-04T20:44:22.670212+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_recovery.log,3.72,,126.0,2.0
ue-tp-20260804-174422,recovery,8,2026-08-04T20:44:22.670212+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_recovery.log,3.7,,195.0,2.0
ue-tp-20260804-174422,recovery,9,2026-08-04T20:44:22.670212+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_recovery.log,3.72,,0.0,2.0
ue-tp-20260804-174422,recovery,10,2026-08-04T20:44:22.670212+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_recovery.log,3.0,,0.0,2.0
